127127,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1273
87,Robby Carmody G,3,20.0,9.0,1.3,0.7,1.7,0.3,1.0,50.0,77.8,0.0,,87320090130717031050077800
87,Juwan Durham F,3,16.7,7.0,4.7,1.7,1.3,1.7,1.3,69.2,75.0,0.0,,87316770471713171369275000
87,Nate Laszewski F,3,23.0,6.3,6.3,0.3,0.7,0.0,0.3,36.8,60.0,18.2,,873230636303070003368600182
87,Rex Pflueger G,3,18.7,5.0,2.7,2.0,1.0,0.0,1.3,33.3,85.7,14.3,,873187502720100013333857143
87,Elijah Morgan G,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,,8722010000000001000100000
87,Chris Doherty F,3,3.3,0.7,1.0,0.0,0.3,0.3,0.0,100.0,0.0,0.0,,8733307100003030010000000
87,Nikola Djogo G,2,13.5,0.0,1.0,1.5,0.0,0.5,0.5,0.0,0.0,0.0,,872135001015000505000000
87,Total,3,,78.7,39.0,18.7,8.0,3.3,10.3,47.0,75.0,30.3,,8737873901878033103470750303
24302430,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,24303
2430,Kaleb Hunter G,3,26.0,19.3,7.3,0.7,0.7,0.0,0.7,70.4,88.9,66.7,,243032601937307070007704889667
2430,Isaiah Miller G,3,24.7,13.3,5.3,4.0,1.7,0.0,3.0,44.4,42.9,20.0,,243032471335340170030444429200
2430,Michael Hueitt Jr. G,3,21.7,10.0,2.3,0.7,0.3,0.0,0.7,52.4,0.0,47.1,,24303217100230703000752400471
2430,Angelo Allegri F,3,20.0,9.3,3.0,1.7,1.0,0.3,1.3,47.4,80.0,37.5,,24303200933017100313474800375
2430,James Dickey F,3,25.7,6.7,5.3,2.7,0.7,2.3,2.3,69.2,50.0,0.0,,2430325767532707232369250000
2430,Keyshaun Langley G,3,19.0,6.7,2.0,4.3,2.7,0.0,0.7,38.9,75.0,23.1,,24303190672043270007389750231
2430,Bas Leyte F,3,12.3,6.3,3.0,0.0,0.7,0.0,0.3,62.5,63.6,66.7,,24303123633000070003625636667
2430,Kyrin Galloway F,3,21.3,5.0,4.0,0.7,1.3,2.3,0.7,22.7,50.0,22.2,,24303213504007132307227500222
2430,Mohammed Abdulsalam F,2,8.5,5.0,4.0,0.5,0.0,0.5,0.0,80.0,40.0,0.0,,243028550400500050080040000
2430,Malik Massey G,3,21.7,3.7,1.3,2.3,0.7,0.3,1.3,25.0,66.7,11.1,,24303217371323070313250667111
2430,Ryan Tankelewicz G,2,3.0,1.5,0.5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,24302301505000000001000001000
2430,Total,3,,84.7,40.7,17.3,9.7,5.7,11.0,48.4,62.3,33.3,,243038474071739757110484623333
25092509,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,25093
2509,Jahaad Proctor G,2,33.0,19.0,4.5,2.5,1.5,0.0,1.0,57.1,57.1,40.0,,250923301904525150010571571400
2509,Sasha Stefanovic G,1,27.0,14.0,2.0,0.0,3.0,0.0,1.0,62.5,0.0,57.1,,25091270140200030001062500571
2509,Eric Hunter Jr. G,2,33.0,13.5,2.5,3.5,0.5,0.0,2.0,45.5,100.0,42.9,,2509233013525350500204551000429
2509,Matt Haarms C,2,25.0,12.5,4.5,1.5,0.0,4.0,2.5,64.3,71.4,50.0,,250922501254515004025643714500
2509,Aaron Wheeler F,2,32.0,7.0,8.0,1.5,3.0,0.5,2.0,35.7,50.0,37.5,,25092320708015300520357500375
2509,Trevion Williams F,2,15.0,6.5,4.0,1.5,0.0,0.5,2.0,50.0,60.0,0.0,,2509215065401500052050060000
2509,Nojel Eastern G,2,28.0,6.0,4.5,3.5,1.5,0.5,1.0,37.5,0.0,0.0,,250922806045351505103750000
2509,Evan Boudreaux F,2,8.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,66.7,0.0,,25092851025000000000066700
2509,Tommy Luce G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2509100000000000000000000
2509,Isaiah Thompson G,2,12.0,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,25092120001500000005000000
2509,Total,2,,72.5,37.0,14.0,8.0,5.5,12.5,45.9,65.5,40.0,,250927253701408055125459655400
1212,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,123
12,Zeke Nnaji F,2,27.5,19.5,4.5,1.5,0.5,1.0,2.0,75.0,75.0,0.0,,122275195451505102075075000
12,Nico Mannion G,2,29.0,16.0,2.5,6.5,1.0,0.0,3.0,52.4,80.0,33.3,,1222901602565100030524800333
12,Josh Green G,2,31.5,15.0,5.5,2.0,1.0,0.0,0.0,50.0,71.4,45.5,,1223151505520100000500714455
12,Max Hazzard G,2,19.0,8.5,2.0,2.5,1.5,0.0,0.5,53.8,0.0,37.5,,12219085202515000553800375
12,Dylan Smith G,2,23.0,8.0,4.0,1.5,0.5,0.5,2.5,46.2,100.0,40.0,,1222308040150505254621000400
12,Stone Gettings F,2,15.0,7.5,1.5,0.5,1.5,0.0,1.0,66.7,0.0,75.0,,12215075150515001066700750
12,Chase Jeter C,2,17.5,5.5,5.5,0.5,1.5,0.5,0.5,75.0,55.6,0.0,,12217555550515050575055600
12,Jemarl Baker Jr. G,2,13.5,5.5,1.0,3.5,1.5,0.0,0.5,36.4,100.0,50.0,,1221355510351500053641000500
12,Christian Koloko C,1,12.0,4.0,6.0,0.0,2.0,1.0,0.0,50.0,0.0,0.0,,1211204060002010005000000
12,Ira Lee F,2,16.5,3.0,4.0,0.5,1.5,0.5,1.5,0.0,75.0,0.0,,1221653040051505150075000
12,Kory Jones G,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12120000000000000000000
12,Matt Weyand F,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12120000000000000000000
12,Total,2,,90.5,34.5,19.0,11.5,3.0,11.5,54.9,73.8,41.0,,12290534519011530115549738410
201201,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2013
201,Austin Reaves G,3,36.3,17.0,4.3,2.3,0.7,0.0,2.7,41.5,71.4,33.3,,20133631704323070027415714333
201,Kristian Doolittle F,2,31.0,14.5,13.0,2.5,0.5,0.0,1.0,39.3,100.0,100.0,,20123101451302505001039310001000
201,Brady Manek F,3,31.3,14.3,7.3,1.7,0.7,2.0,2.0,44.1,80.0,29.4,,20133131437317072020441800294
201,De&#x27;Vion Harmon G,3,27.3,10.3,3.3,0.7,0.7,0.7,2.0,35.7,100.0,50.0,,20127327310333070707203571000500
201,Jamal Bieniemy G,3,29.0,10.0,6.0,3.0,1.7,0.7,1.7,52.4,87.5,25.0,,20132901006030170717524875250
201,Alondes Williams G,3,24.0,7.7,3.7,1.7,0.3,0.3,0.3,42.1,55.6,28.6,,2013240773717030303421556286
201,Kur Kuath F,3,6.7,4.0,1.0,0.3,0.3,1.0,0.0,85.7,0.0,0.0,,2013674010030310008570000
201,Victor Iwuakor F,3,13.3,3.7,3.0,0.0,0.3,0.0,0.3,42.9,83.3,0.0,,201313337300003000342983300
201,Jalen Hill F,2,14.5,1.5,2.0,1.0,0.0,0.5,1.0,33.3,100.0,0.0,,2012145152010000510333100000
201,Read Streller F,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,201110001000000000000000
201,Corbin Merritt C,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,201120001000000000000000
201,Blake Seacat G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,201110000000000000000000
201,Keller Casey G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,201110000000000000000000
201,Total,3,,77.7,42.7,12.0,5.0,5.0,10.7,43.6,79.7,35.5,,20137774271205050107436797355
153153,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1533
153,Cole Anthony G,2,35.5,27.0,10.5,4.0,1.5,0.5,3.0,39.6,50.0,45.5,,153235527010540150530396500455
153,Garrison Brooks F,2,36.0,14.0,10.5,2.0,1.0,1.5,2.5,56.3,76.9,0.0,,15323601401052010152556376900
153,Justin Pierce G,2,26.0,11.5,9.5,1.0,0.0,0.5,0.5,44.4,33.3,45.5,,15322601159510000505444333455
153,Andrew Platek G,2,26.5,7.0,2.5,3.0,0.5,0.0,1.0,50.0,100.0,33.3,,15322657025300500105001000333
153,Leaky Black G,2,32.5,6.5,7.0,3.5,0.5,0.0,0.5,33.3,71.4,0.0,,153232565703505000533371400
153,Christian Keeling G,2,22.0,4.5,2.0,0.0,0.0,0.0,3.0,30.8,0.0,16.7,,153222045200000003030800167
153,Armando Bacot F,2,13.0,3.5,4.5,0.5,0.0,0.5,1.5,37.5,16.7,0.0,,153213035450500051537516700
153,Brandon Huffman F,2,4.5,2.0,2.0,0.0,0.0,0.5,0.5,66.7,0.0,0.0,,1532452020000005056670000
153,Shea Rush F,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,153120001000000000000000
153,Walker Miller F,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,153210000000000000000000
153,K.J. Smith G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,153110000000000000000000
153,Ryan McAdoo F,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,153110000000000000000000
153,Caleb Ellis F,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,153110000000000000000000
153,Robbie O&#x27;Han G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15327110000000000000000000
153,Total,2,,77.0,52.5,14.0,3.5,3.5,13.0,41.2,55.3,40.0,,15327705251403535130412553400
26412641,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,26413
2641,TJ Holyfield F,2,23.5,17.5,6.0,1.5,0.5,1.5,2.0,78.9,80.0,50.0,,264122351756015051520789800500
2641,Jahmi&#x27;us Ramsey G,2,28.0,16.0,7.0,2.0,2.5,0.5,1.5,44.4,66.7,44.4,,26412722801607020250515444667444
2641,Davide Moretti G,2,25.0,13.0,2.0,4.0,0.5,0.0,1.5,66.7,100.0,75.0,,2641225013020400500156671000750
2641,Terrence Shannon Jr. G,2,19.5,9.5,2.0,1.0,0.0,0.5,2.0,50.0,87.5,0.0,,2641219595201000052050087500
2641,Kyler Edwards G,2,26.5,7.5,4.5,4.0,1.0,1.5,1.0,37.5,100.0,20.0,,264122657545401015103751000200
2641,Avery Benson G,2,9.0,4.5,0.5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,26412904505000000001000001000
2641,Russel Tchewa C,2,12.0,4.5,1.5,1.0,1.0,0.0,0.0,50.0,33.3,0.0,,2641212045151010000050033300
2641,Kevin McCullar G,2,15.0,4.0,2.0,1.0,1.5,0.0,2.5,50.0,66.7,0.0,,2641215040201015002550066700
2641,Clarence Nadolny G,2,14.0,3.5,2.0,2.5,0.5,0.0,1.0,33.3,60.0,0.0,,2641214035202505001033360000
2641,Chris Clarke G,2,20.0,2.0,5.5,5.5,0.5,0.0,2.5,20.0,40.0,0.0,,2641220020555505002520040000
2641,Andrei Savrasov F,2,7.5,0.0,3.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,,2641275003010000500000000
2641,Total,2,,82.0,42.0,23.5,8.0,4.5,14.0,51.3,70.7,44.1,,264128204202358045140513707441
24402440,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,24403
2440,Lindsey Drew G,3,34.3,20.3,7.7,6.3,1.7,1.3,3.0,53.7,69.2,44.4,,244033432037763171330537692444
2440,Jazz Johnson G,3,35.0,17.3,2.7,1.3,1.0,0.0,3.0,42.5,72.7,41.7,,244033501732713100030425727417
2440,Jalen Harris G,2,16.5,12.0,5.5,1.0,1.0,0.0,1.0,27.3,78.6,16.7,,244021651205510100010273786167
2440,Nisre Zouzoua G,3,29.7,11.3,3.0,3.0,0.7,0.0,0.0,39.3,87.5,38.5,,244032971133030070000393875385
2440,Johncarlos Reyes F,3,22.3,5.7,3.7,1.0,0.0,1.0,1.3,72.7,33.3,0.0,,2440322357371000101372733300
2440,Robby Robinson F,3,26.3,5.3,7.7,1.7,1.0,0.7,0.7,53.8,40.0,0.0,,2440326353771710070753840000
2440,Zane Meeks F,3,13.0,3.0,2.7,0.3,0.0,0.0,0.7,23.1,100.0,20.0,,244031303027030000072311000200
2440,Kane Milling G,3,14.0,2.3,1.0,1.0,0.3,0.0,0.7,25.0,25.0,25.0,,24403140231010030007250250250
2440,K.J. Hymes F,3,14.3,2.0,2.7,0.7,0.7,2.3,1.0,50.0,0.0,0.0,,244031432027070723105000000
2440,Total,3,,75.3,36.3,16.0,6.0,5.3,11.0,43.4,65.6,34.6,,244037533631606053110434656346
3030,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,303
30,Onyeka Okongwu F,3,24.7,17.3,10.3,0.3,1.7,3.3,2.3,67.6,85.7,0.0,,3032471731030317332367685700
30,Nick Rakocevic F,3,24.3,14.0,9.0,1.0,3.3,1.3,3.0,53.6,66.7,0.0,,303243140901033133053666700
30,Jonah Mathews G,3,27.0,11.7,1.3,1.3,1.0,0.0,1.3,34.3,80.0,33.3,,3032701171313100013343800333
30,Isaiah Mobley F,3,22.7,8.7,6.7,1.0,0.7,0.7,1.3,60.0,58.3,33.3,,303227876710070713600583333
30,Elijah Weaver G,3,25.0,8.3,3.0,3.3,0.7,0.0,1.7,40.0,20.0,33.3,,303250833033070017400200333
30,Max Agbonkpolo F,3,8.3,6.3,1.0,0.0,0.3,0.0,0.3,66.7,100.0,66.7,,303836310000300036671000667
30,Quinton Adlesh G,3,19.3,5.7,1.7,0.0,1.3,0.0,1.7,40.0,0.0,45.5,,30319357170013001740000455
30,Ethan Anderson G,3,18.3,3.7,3.0,6.3,0.7,0.0,1.7,20.0,62.5,0.0,,30318337306307001720062500
30,Daniel Utomi G,3,18.0,2.0,4.7,0.0,0.0,0.0,1.0,18.2,33.3,16.7,,303180204700000010182333167
30,Charles O&#x27;Bannon Jr. G,3,6.3,0.7,1.3,0.3,0.7,0.0,1.0,0.0,100.0,0.0,,302736307130307001000100000
30,Kyle Sturdivant G,3,5.7,0.7,1.0,2.0,0.3,0.0,0.7,25.0,0.0,0.0,,303570710200300072500000
30,Talin Lewis G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30110000000000000000000
30,Total,3,,79.0,44.7,15.7,10.7,5.3,16.0,44.4,65.1,33.8,,30379044715710753160444651338
21682168,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,21683
2168,Obi Toppin F,1,35.0,29.0,12.0,3.0,0.0,2.0,2.0,62.5,72.7,33.3,,2168135029012030002020625727333
2168,Jalen Crutcher G,1,33.0,14.0,2.0,6.0,1.0,0.0,1.0,45.5,100.0,0.0,,216813301402060100010455100000
2168,Ryan Mikesell F,1,30.0,12.0,4.0,3.0,0.0,1.0,1.0,50.0,57.1,0.0,,21681300120403000101050057100
2168,Rodney Chatman G,1,29.0,12.0,4.0,4.0,3.0,0.0,1.0,50.0,50.0,60.0,,216812901204040300010500500600
2168,Trey Landers G,1,17.0,7.0,4.0,0.0,1.0,0.0,2.0,40.0,100.0,33.3,,216811707040001000204001000333
2168,Ibi Watson G,1,20.0,6.0,2.0,1.0,0.0,1.0,1.0,33.3,0.0,50.0,,2168120060201000101033300500
2168,Dwayne Cohill G,1,13.0,4.0,1.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,,216811304010100000005000000
2168,Chase Johnson F,1,11.0,2.0,2.0,0.0,0.0,1.0,0.0,33.3,0.0,0.0,,216811102020000010003330000
2168,Jhery Matos G,1,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,21681120000000000010000000
2168,Total,1,,86.0,34.0,18.0,5.0,5.0,10.0,48.3,70.0,25.9,,216818603401805050100483700259
21162116,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,21163
2116,Dazon Ingram G,2,32.5,12.5,6.5,3.0,1.0,1.0,3.5,53.3,57.1,33.3,,211623251256530101035533571333
2116,Ceasar DeJesus G,2,28.0,11.0,4.0,2.5,0.5,0.0,3.5,43.8,75.0,33.3,,211622801104025050035438750333
2116,Collin Smith F,2,27.0,11.0,4.0,2.5,0.5,1.0,2.5,66.7,20.0,33.3,,211622701104025051025667200333
2116,Frank Bertz G,2,28.5,10.5,6.0,3.0,0.0,0.0,0.5,53.3,0.0,45.5,,21162285105603000000553300455
2116,Darin Green Jr. G,2,15.5,10.5,1.5,0.0,0.5,0.0,0.5,53.3,0.0,41.7,,21162155105150005000553300417
2116,Brandon Mahan G,2,12.0,7.0,2.5,0.5,0.0,0.5,2.0,50.0,50.0,33.3,,21162120702505000520500500333
2116,Avery Diggs C,2,17.5,4.5,4.0,1.0,0.0,0.5,2.0,42.9,75.0,0.0,,2116217545401000052042975000
2116,Matt Milon G,2,22.5,3.0,3.5,0.0,1.5,0.0,0.5,13.3,50.0,9.1,,2116222530350015000513350091
2116,Ibrahim Famouke Doumbia F,2,8.5,1.5,4.0,1.0,0.5,1.0,1.0,20.0,50.0,0.0,,211628515401005101020050000
2116,Dre Fuller Jr. G,2,8.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,2116280000520000000000000
2116,Total,2,,71.5,38.5,15.5,4.5,4.0,16.0,44.8,55.0,30.4,,211627153851554540160448550304
204204,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2043
204,Tres Tinkle F,3,35.7,23.3,10.3,5.3,1.0,2.0,2.0,54.0,58.3,52.9,,204335723310353102020540583529
204,Ethan Thompson G,3,35.3,13.3,5.3,5.3,1.3,0.3,2.0,28.9,72.7,35.3,,20433531335353130320289727353
204,Kylor Kelley F,3,28.3,12.7,5.3,1.0,0.3,3.7,1.7,54.5,70.0,0.0,,2043283127531003371754570000
204,Zach Reichle G,3,28.3,11.3,5.0,2.3,0.7,0.7,1.3,50.0,80.0,50.0,,20432831135023070713500800500
204,Alfred Hollins F,3,23.7,6.3,2.3,2.0,1.0,0.0,1.0,53.3,0.0,50.0,,204323763232010001053300500
204,Jarod Lucas G,3,17.3,4.0,1.0,0.7,0.7,0.0,0.0,37.5,100.0,40.0,,20431734010070700003751000400
204,Roman Silva C,3,4.3,3.0,1.7,0.0,0.0,0.0,0.7,66.7,50.0,0.0,,20434330170000000766750000
204,Payton Dastrup F,3,7.3,2.3,2.3,1.0,0.3,0.0,0.7,42.9,0.0,50.0,,20437323231003000742900500
204,Sean Miller-Moore G,3,5.7,1.3,1.7,0.3,0.0,0.0,0.0,66.7,0.0,0.0,,2043571317030000006670000
204,Gianni Hunt G,3,7.0,1.0,0.3,0.3,0.3,0.0,0.7,14.3,33.3,0.0,,20437010030303000714333300
204,Antoine Vernon G,2,9.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,204295001010000005000000
204,Dearon Tucker F,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,204120000000000010000000
204,Total,3,,78.7,40.3,19.0,5.7,6.7,11.0,45.2,67.2,44.3,,20437874031905767110452672443
164164,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1643
164,Geo Baker G,2,29.5,14.5,5.5,5.0,1.0,2.0,1.0,50.0,80.0,30.0,,16422951455550102010500800300
164,Akwasi Yeboah F,2,20.5,12.0,4.0,2.0,0.0,0.0,1.0,46.7,87.5,50.0,,16422051204020000010467875500
164,Montez Mathis G,2,23.0,10.0,5.0,1.5,2.5,0.5,0.5,38.1,75.0,25.0,,16422301005015250505381750250
164,Ron Harper Jr. G,2,24.0,9.5,7.0,0.5,2.5,0.5,1.0,43.8,36.4,16.7,,1642240957005250510438364167
164,Jacob Young G,2,21.0,8.5,2.0,2.5,1.0,0.0,4.0,40.0,60.0,33.3,,1642210852025100040400600333
164,Myles Johnson C,2,20.5,7.5,6.5,1.0,0.0,0.5,2.0,70.0,50.0,0.0,,164220575651000052070050000
164,Paul Mulcahy G,2,19.0,6.0,3.0,4.5,0.0,0.0,0.5,62.5,33.3,33.3,,1642190603045000005625333333
164,Caleb McConnell G,2,17.0,5.5,2.0,1.5,1.0,1.0,0.0,45.5,0.0,25.0,,164217055201510100045500250
164,Mamadou Doucoure F,2,7.0,3.0,1.0,0.0,0.0,0.5,0.5,75.0,0.0,0.0,,1642703010000005057500000
164,Shaq Carter F,2,12.5,3.0,2.0,0.0,0.5,1.5,1.0,50.0,100.0,0.0,,1642125302000051510500100000
164,Peter Kiss G,1,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,164170000000100000000000
164,Joey Downes G,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,164130000000000010000000
164,Nick Brooks G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,164110000000000000000000
164,Luke Nathan F,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,164110001000000000000000
164,Total,2,,79.5,43.5,18.5,9.0,6.5,12.0,47.7,62.5,30.0,,16427954351859065120477625300
152152,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1523
152,C.J. Bryce G,2,36.0,21.5,8.0,3.0,2.0,0.0,4.5,67.9,100.0,25.0,,152236021580302000456791000250
152,Braxton Beverly G,2,36.0,17.0,3.0,3.0,0.0,0.0,1.0,45.5,100.0,58.3,,152236017030300000104551000583
152,Devon Daniels G,2,29.0,13.0,4.0,4.0,2.5,0.0,1.0,34.6,75.0,40.0,,15222901304040250010346750400
152,Jericole Hellems F,2,30.0,11.5,3.0,0.0,0.0,0.0,0.5,35.3,100.0,28.6,,152230011530000000053531000286
152,Pat Andree F,2,28.0,10.5,5.5,0.5,0.5,0.0,1.0,46.2,100.0,44.4,,152228010555050500104621000444
152,Manny Bates F,2,27.0,5.0,3.5,0.5,0.0,6.0,2.0,33.3,33.3,0.0,,152227050350500602033333300
152,Markell Johnson G,1,35.0,3.0,7.0,10.0,0.0,0.0,3.0,12.5,0.0,16.7,,1521350307010000003012500167
152,Danny Dixon F,2,6.0,2.0,1.5,0.5,0.0,0.0,0.0,50.0,66.7,0.0,,15226020150500000050066700
152,A.J. Taylor F,1,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,50.0,0.0,,1521301020000010100050000
152,Chase Graham G,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,152120000000000000000000
152,Max Farthing G,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,152130000000000000000000
152,Total,2,,82.5,37.0,16.5,5.0,6.5,12.0,42.4,81.8,37.8,,15228253701655065120424818378
228228,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2283
228,Tevin Mack G,3,23.7,13.7,4.7,1.3,2.0,0.3,1.3,56.7,0.0,41.2,,2283237137471320031356700412
228,John Newman III G,3,30.3,13.3,5.7,2.7,1.3,0.0,0.7,46.9,85.7,33.3,,22833031335727130007469857333
228,Al-Amir Dawes G,3,29.3,10.3,3.3,2.3,0.7,0.0,2.0,41.4,100.0,25.0,,228329310333230700204141000250
228,Chase Hunter G,3,26.0,10.0,2.3,2.3,0.3,0.0,0.7,52.2,42.9,33.3,,22832601002323030007522429333
228,Aamir Simms F,3,29.3,8.0,10.3,0.0,0.7,0.7,1.3,34.6,62.5,16.7,,22832938010300070713346625167
228,Curran Scott G,3,19.7,7.7,2.0,1.7,0.3,0.0,0.7,41.2,75.0,37.5,,2283197772017030007412750375
228,Alex Hemenway G,2,12.0,4.5,0.0,0.0,0.0,0.0,0.5,50.0,0.0,75.0,,228212045000000000550000750
228,Hunter Tyson F,3,9.7,4.0,2.3,0.0,1.0,0.0,0.3,36.4,66.7,22.2,,228397402300100003364667222
228,Parker Fox G,1,5.0,2.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,,2281502000000000105000000
228,Trey Jemison C,3,7.0,1.3,2.0,0.3,0.3,0.0,1.3,40.0,0.0,0.0,,2283701320030300134000000
228,Khavon Moore G,3,12.7,1.3,2.3,0.7,1.0,0.7,0.7,25.0,0.0,0.0,,22831271323071007072500000
228,O&#x27;Neil McBride F,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22827140001000000000000000
228,Paul Grinde F,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,228140000000000010000000
228,Total,3,,73.3,37.0,11.3,7.7,1.7,10.7,44.0,67.6,32.5,,22837333701137717107440676325
9393,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,933
93,Tevin Brown G,2,35.0,17.0,5.0,3.5,0.5,0.5,2.5,44.0,71.4,43.8,,9323501705035050525440714438
93,KJ Williams F,2,26.0,12.5,8.0,2.0,1.0,2.0,1.5,71.4,75.0,50.0,,9322601258020102015714750500
93,Jaiveon Eaves G,2,28.0,9.0,2.5,2.5,0.0,0.0,1.5,33.3,80.0,20.0,,932280902525000015333800200
93,Anthony Smith F,2,25.5,8.0,7.0,0.5,0.5,0.0,2.5,42.9,57.1,0.0,,93225580700505002542957100
93,Darnell Cowart F,2,14.5,7.0,4.0,0.5,0.0,1.0,2.0,40.0,75.0,0.0,,93214570400500102040075000
93,DaQuan Smith G,2,29.0,5.5,2.5,3.5,1.0,0.5,3.0,36.4,50.0,16.7,,932290552535100530364500167
93,Chico Carter Jr. G,2,11.0,4.5,2.5,2.0,0.5,0.0,2.5,40.0,100.0,0.0,,932110452520050025400100000
93,Devin Gilmore F,2,11.5,2.5,2.5,0.0,0.5,0.0,0.5,50.0,33.3,0.0,,93211525250005000550033300
93,Noah Kamba G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,93110000000000000000000
93,Demond Robinson F,1,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,93160002000000010000000
93,Rod Thomas G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,93110000000000000000000
93,Jason Holliday G,2,15.5,0.0,1.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,932155001505050500000000
93,Total,2,,66.0,39.5,15.0,4.5,4.5,17.0,43.3,69.8,30.8,,9326603951504545170433698308
356356,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,3563
356,Andres Feliz G,3,35.0,19.0,9.0,3.0,1.0,0.0,4.0,50.0,81.8,20.0,,35633501909030100040500818200
356,Ayo Dosunmu G,3,33.3,15.0,4.0,4.0,0.7,0.0,4.0,47.2,72.7,30.0,,35633331504040070040472727300
356,Kofi Cockburn C,3,27.3,14.0,10.7,0.7,0.7,1.3,3.0,60.0,52.2,0.0,,35632731401070707133060052200
356,Trent Frazier G,3,32.0,8.7,2.3,2.0,1.0,0.0,1.3,32.0,87.5,27.3,,3563320872320100013320875273
356,Giorgi Bezhanishvili F,3,24.7,8.7,3.7,0.7,0.3,0.0,3.0,52.9,50.0,75.0,,3563247873707030030529500750
356,Alan Griffin G,3,15.0,8.0,3.7,0.0,0.3,0.0,1.3,45.0,100.0,36.4,,35631508037000300134501000364
